repo	curation_score	code_hit_count	stars	html_url	reasons
essokji873037/Meow-	0	0	0	https://github.com/essokji873037/Meow-	below-threshold-or-hard-excluded
exenok-drxco/my-lua-scriptjh	0	0	0	https://github.com/exenok-drxco/my-lua-scriptjh	below-threshold-or-hard-excluded
exenok-drxco/scripterr	0	0	0	https://github.com/exenok-drxco/scripterr	below-threshold-or-hard-excluded
fakecurfew/d	0	0	0	https://github.com/fakecurfew/d	below-threshold-or-hard-excluded
funkymonkeymonk/chocolate	0	0	0	https://github.com/funkymonkeymonk/chocolate	below-threshold-or-hard-excluded
gamedropp/games	0	0	0	https://github.com/gamedropp/games	below-threshold-or-hard-excluded
gfhgASJAGSDGafsdgfhdjksjfhadEFHGJGFGJ/crizoq	0	0	0	https://github.com/gfhgASJAGSDGafsdgfhdjksjfhadEFHGJGFGJ/crizoq	below-threshold-or-hard-excluded
gyattttttt89/sebbiegotrizzandteddygetshuzz.sebbie.teddy.lol	0	0	0	https://github.com/gyattttttt89/sebbiegotrizzandteddygetshuzz.sebbie.teddy.lol	below-threshold-or-hard-excluded
harsh778/lol	0	0	0	https://github.com/harsh778/lol	below-threshold-or-hard-excluded
hectoxor/DFS-in-LOLcode	0	0	0	https://github.com/hectoxor/DFS-in-LOLcode	below-threshold-or-hard-excluded
heldpython-prog/707.lol	0	0	0	https://github.com/heldpython-prog/707.lol	below-threshold-or-hard-excluded
heydyago/Hello	0	0	0	https://github.com/heydyago/Hello	below-threshold-or-hard-excluded
himanshudas75/test_repo	0	0	0	https://github.com/himanshudas75/test_repo	below-threshold-or-hard-excluded
htrant/lol-world	0	0	0	https://github.com/htrant/lol-world	below-threshold-or-hard-excluded
huaiyudavid/code-golf-2018-fall	0	0	0	https://github.com/huaiyudavid/code-golf-2018-fall	below-threshold-or-hard-excluded
hyongchuah/SCC201701Pr2	0	0	0	https://github.com/hyongchuah/SCC201701Pr2	below-threshold-or-hard-excluded
i8i8d2d2/Burnt.lol-beta	0	0	0	https://github.com/i8i8d2d2/Burnt.lol-beta	below-threshold-or-hard-excluded
idklolexd8U/mystuff	0	0	0	https://github.com/idklolexd8U/mystuff	below-threshold-or-hard-excluded
in0x/spoj_lol	0	0	0	https://github.com/in0x/spoj_lol	below-threshold-or-hard-excluded
itrujnara/List_1_LOLCODE	0	0	0	https://github.com/itrujnara/List_1_LOLCODE	below-threshold-or-hard-excluded
james101c/kafka-blend	0	0	0	https://github.com/james101c/kafka-blend	below-threshold-or-hard-excluded
jamezroux/rubiks	0	0	0	https://github.com/jamezroux/rubiks	below-threshold-or-hard-excluded
jessicamarie/cat-translator	0	0	0	https://github.com/jessicamarie/cat-translator	below-threshold-or-hard-excluded
jojo2357/ConvolutionLolcode	0	0	0	https://github.com/jojo2357/ConvolutionLolcode	below-threshold-or-hard-excluded
jrochafonso/lolcode_tryout	0	0	0	https://github.com/jrochafonso/lolcode_tryout	below-threshold-or-hard-excluded
jsultttt/Jsultttt.github.io	0	0	0	https://github.com/jsultttt/Jsultttt.github.io	below-threshold-or-hard-excluded
julienBelinga/Hangman	0	0	0	https://github.com/julienBelinga/Hangman	below-threshold-or-hard-excluded
kalagendxavrick/Despair.lol	0	0	0	https://github.com/kalagendxavrick/Despair.lol	below-threshold-or-hard-excluded
keny-studio/get-it	0	0	0	https://github.com/keny-studio/get-it	below-threshold-or-hard-excluded
kerbiggestfan123/imker.github.com	0	0	0	https://github.com/kerbiggestfan123/imker.github.com	below-threshold-or-hard-excluded
kevinahuber/LOLCATFUNYAY	0	0	0	https://github.com/kevinahuber/LOLCATFUNYAY	below-threshold-or-hard-excluded
keyos7824/shom	0	0	0	https://github.com/keyos7824/shom	below-threshold-or-hard-excluded
komradehieu/kali-linux-dotfiles	0	0	0	https://github.com/komradehieu/kali-linux-dotfiles	below-threshold-or-hard-excluded
kuroyrd/Byhub	0	0	0	https://github.com/kuroyrd/Byhub	below-threshold-or-hard-excluded
kuroyrd/Byhub-	0	0	0	https://github.com/kuroyrd/Byhub-	below-threshold-or-hard-excluded
kuroyrd/Byhub-.	0	0	0	https://github.com/kuroyrd/Byhub-.	below-threshold-or-hard-excluded
kuroyrd/Byhub.lol-	0	0	0	https://github.com/kuroyrd/Byhub.lol-	below-threshold-or-hard-excluded
kuroyrd/Byhub.lol.-	0	0	0	https://github.com/kuroyrd/Byhub.lol.-	below-threshold-or-hard-excluded
kylemacey/hellolololol	0	0	0	https://github.com/kylemacey/hellolololol	below-threshold-or-hard-excluded
kz2d/github-test	0	0	0	https://github.com/kz2d/github-test	below-threshold-or-hard-excluded
laudima/Cripto-Practica4	0	0	0	https://github.com/laudima/Cripto-Practica4	below-threshold-or-hard-excluded
lazer93/lazer-script	0	0	0	https://github.com/lazer93/lazer-script	below-threshold-or-hard-excluded
lbarry00/LOL	0	0	0	https://github.com/lbarry00/LOL	below-threshold-or-hard-excluded
lilyofthealley/things	0	0	0	https://github.com/lilyofthealley/things	below-threshold-or-hard-excluded
lolcodepp/gopherd.lol	0	0	0	https://github.com/lolcodepp/gopherd.lol	below-threshold-or-hard-excluded
lolcodepp/httpd.lol	0	0	0	https://github.com/lolcodepp/httpd.lol	below-threshold-or-hard-excluded
lolcodepp/sketches	0	0	0	https://github.com/lolcodepp/sketches	below-threshold-or-hard-excluded
lolphantomm/phantommm	0	0	0	https://github.com/lolphantomm/phantommm	below-threshold-or-hard-excluded
mac2115/Criminality	0	0	0	https://github.com/mac2115/Criminality	below-threshold-or-hard-excluded
maddi-source/auto-dhc-farm-mad.lol	0	0	0	https://github.com/maddi-source/auto-dhc-farm-mad.lol	below-threshold-or-hard-excluded
maddiesloadstrings/MAD.LOLrevamp	0	0	0	https://github.com/maddiesloadstrings/MAD.LOLrevamp	below-threshold-or-hard-excluded
mainluaa/Bypass	0	0	0	https://github.com/mainluaa/Bypass	below-threshold-or-hard-excluded
maji-lolxd/script	0	0	0	https://github.com/maji-lolxd/script	below-threshold-or-hard-excluded
manisha069/Even-Odd-LOLCODE	0	0	0	https://github.com/manisha069/Even-Odd-LOLCODE	below-threshold-or-hard-excluded
matauranz/NigelPitts	0	0	0	https://github.com/matauranz/NigelPitts	below-threshold-or-hard-excluded
murilo-cunha/lol	0	0	0	https://github.com/murilo-cunha/lol	below-threshold-or-hard-excluded
mwango-phoenix/tic-tac-toe	0	0	0	https://github.com/mwango-phoenix/tic-tac-toe	below-threshold-or-hard-excluded
nicky-cyber/skoletest	0	0	0	https://github.com/nicky-cyber/skoletest	below-threshold-or-hard-excluded
nijerboy69/mm	0	0	0	https://github.com/nijerboy69/mm	below-threshold-or-hard-excluded
nina-vyedin-simplisafe/agentic-workshop	0	0	0	https://github.com/nina-vyedin-simplisafe/agentic-workshop	below-threshold-or-hard-excluded
nitro404/Dank_Nukem_420	0	0	0	https://github.com/nitro404/Dank_Nukem_420	below-threshold-or-hard-excluded
nzvww/nzvwlol	0	0	0	https://github.com/nzvww/nzvwlol	below-threshold-or-hard-excluded
ocrossi/learn_git	0	0	0	https://github.com/ocrossi/learn_git	below-threshold-or-hard-excluded
okrayv/acer	0	0	0	https://github.com/okrayv/acer	below-threshold-or-hard-excluded
okrayv/alysum.lol	0	0	0	https://github.com/okrayv/alysum.lol	below-threshold-or-hard-excluded
ottania/PENNAPPS	0	0	0	https://github.com/ottania/PENNAPPS	below-threshold-or-hard-excluded
pallaspa/Webmail-Update	0	0	0	https://github.com/pallaspa/Webmail-Update	below-threshold-or-hard-excluded
pallaspa/ssa	0	0	0	https://github.com/pallaspa/ssa	below-threshold-or-hard-excluded
parthks/undergroundz	0	0	0	https://github.com/parthks/undergroundz	below-threshold-or-hard-excluded
patnc/patnc.modified	0	0	0	https://github.com/patnc/patnc.modified	below-threshold-or-hard-excluded
pdtxie/esolang-decal	0	0	0	https://github.com/pdtxie/esolang-decal	below-threshold-or-hard-excluded
phovg/Mad.LOL_	0	0	0	https://github.com/phovg/Mad.LOL_	below-threshold-or-hard-excluded
purplesstrat/altstore	0	0	0	https://github.com/purplesstrat/altstore	below-threshold-or-hard-excluded
pyhlol/sandcastle.lol	0	0	0	https://github.com/pyhlol/sandcastle.lol	below-threshold-or-hard-excluded
r200256/remote-test	0	0	0	https://github.com/r200256/remote-test	below-threshold-or-hard-excluded
r200256/test_lol	0	0	0	https://github.com/r200256/test_lol	below-threshold-or-hard-excluded
r3dddcr12111m/r3dcr1mdur	0	0	0	https://github.com/r3dddcr12111m/r3dcr1mdur	below-threshold-or-hard-excluded
rafelk35/dahood	0	0	0	https://github.com/rafelk35/dahood	below-threshold-or-hard-excluded
rahmat225/gtw-anjir	0	0	0	https://github.com/rahmat225/gtw-anjir	below-threshold-or-hard-excluded
rayanes3/dahood	0	0	0	https://github.com/rayanes3/dahood	below-threshold-or-hard-excluded
redarcel0-creator/Nav.LOL	0	0	0	https://github.com/redarcel0-creator/Nav.LOL	below-threshold-or-hard-excluded
redarcel0-creator/Nav.LOL-	0	0	0	https://github.com/redarcel0-creator/Nav.LOL-	below-threshold-or-hard-excluded
reloadercf/repasoJavaScript	0	0	0	https://github.com/reloadercf/repasoJavaScript	below-threshold-or-hard-excluded
ritchie229/trainer	0	0	0	https://github.com/ritchie229/trainer	below-threshold-or-hard-excluded
ryt1235yt-arch/No	0	0	0	https://github.com/ryt1235yt-arch/No	below-threshold-or-hard-excluded
sagpkkp3ako0sgjkoji4o-jdia-giresjghdsh/f	0	0	0	https://github.com/sagpkkp3ako0sgjkoji4o-jdia-giresjghdsh/f	below-threshold-or-hard-excluded
sagpkkp3ako0sgjkoji4o-jdia-giresjghdsh/pizdec	0	0	0	https://github.com/sagpkkp3ako0sgjkoji4o-jdia-giresjghdsh/pizdec	below-threshold-or-hard-excluded
sailol1/Sai.lol-trial-camlock	0	0	0	https://github.com/sailol1/Sai.lol-trial-camlock	below-threshold-or-hard-excluded
sailol1/Sai.lolxd	0	0	0	https://github.com/sailol1/Sai.lolxd	below-threshold-or-hard-excluded
sampoder/esolangs	0	0	0	https://github.com/sampoder/esolangs	below-threshold-or-hard-excluded
